-5,6.92820323027551
-5.5,6.06217782649107
-6,5.19615242270664
-6.5,4.3301270189222
-7,3.46410161513776
-7.5,2.59807621135332
-8,1.73205080756888
-8.5,0.866025403784443
-9,0
-8.5,-0.866025403784439
-8,-1.73205080756888
-7.5,-2.59807621135332
-7,-3.46410161513776
-6.5,-4.33012701892219
-6,-5.19615242270663
-5.5,-6.06217782649107
-5,-6.92820323027551
-4.5,-7.79422863405995
-3.5,-7.79422863405995
-2.5,-7.79422863405995
-1.5,-7.79422863405995
-0.500000000000001,-7.79422863405995
0.499999999999999,-7.79422863405995
1.5,-7.79422863405995
2.5,-7.79422863405995
3.5,-7.79422863405995
4.5,-7.79422863405995
5,-6.92820323027551
5.5,-6.06217782649107
6,-5.19615242270664
6.5,-4.3301270189222
7,-3.46410161513776
7.5,-2.59807621135332
8,-1.73205080756888
8.5,-0.866025403784443
10,0
9.5,0.866025403784439
9,1.73205080756888
8.5,2.59807621135332
8,3.46410161513776
7.5,4.33012701892219
7,5.19615242270663
6.5,6.06217782649107
6,6.92820323027551
5.5,7.79422863405995
5,8.66025403784439
4,8.66025403784439
3,8.66025403784439
2,8.66025403784439
1,8.66025403784439
8.88178419700125e-16,8.66025403784439
-0.999999999999999,8.66025403784439
-2,8.66025403784439
-3,8.66025403784439
-4,8.66025403784439
-5,8.66025403784439
-5.5,7.79422863405995
-6,6.92820323027551
-6.5,6.06217782649107
-7,5.19615242270664
-7.5,4.3301270189222
-8,3.46410161513776
-8.5,2.59807621135332
-9,1.73205080756888
-9.5,0.866025403784444
-10,0
-9.5,-0.866025403784439
-9,-1.73205080756888
-8.5,-2.59807621135332
-8,-3.46410161513776
-7.5,-4.33012701892219
-7,-5.19615242270663
-6.5,-6.06217782649107
-6,-6.92820323027551
-5.5,-7.79422863405995
-5,-8.66025403784439
-4,-8.66025403784439
-3,-8.66025403784439
-2,-8.66025403784439
-1,-8.66025403784439
-8.88178419700125e-16,-8.66025403784439
0.999999999999999,-8.66025403784439
2,-8.66025403784439
3,-8.66025403784439
4,-8.66025403784439
5,-8.66025403784439
5.5,-7.79422863405995
6,-6.92820323027551
6.5,-6.06217782649107
7,-5.19615242270664
7.5,-4.3301270189222
8,-3.46410161513776
8.5,-2.59807621135332
9,-1.73205080756888
9.5,-0.866025403784444
11,0
10.5,0.866025403784439
10,1.73205080756888
9.5,2.59807621135332
9,3.46410161513776
8.5,4.33012701892219
8,5.19615242270663
7.5,6.06217782649107
7,6.92820323027551
6.5,7.79422863405995
6,8.66025403784439
5.5,9.52627944162882
4.5,9.52627944162882
3.5,9.52627944162882
2.5,9.52627944162882
1.5,9.52627944162882
0.500000000000001,9.52627944162882
-0.499999999999999,9.52627944162882
-1.5,9.52627944162882
-2.5,9.52627944162882
-3.5,9.52627944162882
-4.5,9.52627944162882
-5.5,9.52627944162883
-6,8.66025403784439
-6.5,7.79422863405995
-7,6.92820323027551
-7.5,6.06217782649108
-8,5.19615242270664
-8.5,4.3301270189222
-9,3.46410161513776
-9.5,2.59807621135332
-10,1.73205080756888
-10.5,0.866025403784445
-11,0
-10.5,-0.866025403784439
-10,-1.73205080756888
-9.5,-2.59807621135332
-9,-3.46410161513776
-8.5,-4.33012701892219
-8,-5.19615242270663
-7.5,-6.06217782649107
-7,-6.92820323027551
-6.5,-7.79422863405995
-6,-8.66025403784439
-5.5,-9.52627944162882
-4.5,-9.52627944162882
-3.5,-9.52627944162882
-2.5,-9.52627944162882
-1.5,-9.52627944162882
-0.500000000000001,-9.52627944162882
0.499999999999999,-9.52627944162882
1.5,-9.52627944162882
2.5,-9.52627944162882
3.5,-9.52627944162882
4.5,-9.52627944162882
5.5,-9.52627944162883
6,-8.66025403784439
6.5,-7.79422863405995
7,-6.92820323027551
7.5,-6.06217782649108
8,-5.19615242270664
8.5,-4.3301270189222
9,-3.46410161513776
9.5,-2.59807621135332
10,-1.73205080756888
10.5,-0.866025403784445
